today	sectionAA1_sub_office	sectionAA2_district	sectionAA3_village	sectionAA3_village_checked	Village_Name	sectionAA5_nationality	sectionAA6_gender	sectionAA7_age	sectionAA8_age_group	sectionAA8a_pregnant	sectionAA8a_caregiver	_GPS_Coordinates_latitude	_GPS_Coordinates_longitude	geo
10/16/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	male	35	adult		yes	33.61654259	35.44875672	"33.61654259,35.44875672"
10/16/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	male	15	adolescents		no	33.61648864	35.4487962	"33.61648864,35.4487962"
10/16/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	male	13	adolescents		no	33.61672908	35.44753287	"33.61672908,35.44753287"
10/16/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	male	13	adolescents		no	33.61637186	35.44789329	"33.61637186,35.44789329"
10/16/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	male	14	adolescents		no	33.61649201	35.44857922	"33.61649201,35.44857922"
10/16/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	male	12	adolescents		no	33.62326315	35.48257287	"33.62326315,35.48257287"
10/17/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	22	youth	no	no	33.62140428	35.48445531	"33.62140428,35.48445531"
10/17/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	24	youth	yes	no	33.62221372	35.48358343	"33.62221372,35.48358343"
10/17/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	21	youth	no	no	33.62217417	35.4834714	"33.62217417,35.4834714"
10/17/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	60	adult	no	no	33.62408194	35.48345712	"33.62408194,35.48345712"
10/17/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	23	youth	yes	no	33.61741982	35.48913519	"33.61741982,35.48913519"
10/17/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	55	adult	no	no	33.62384465	35.4835484	"33.62384465,35.4835484"
10/17/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	syrian	female	68	adult	no	no	33.62383874	35.48437159	"33.62383874,35.48437159"
10/17/2014	beirut_lbn	chouf	LBN33045	LBN33045	Chhime	lebanese	female	28	adult	yes	yes	33.61472308	35.48881802	"33.61472308,35.48881802"
10/17/2014	beirut_lbn	beirut	LBN11058	LBN11058	Zoqaq el Blat	syrian	male	35	adult		no	33.89259574	35.49930872	"33.89259574,35.49930872"
10/17/2014	beirut_lbn	beirut	LBN11058	LBN11058	Zoqaq el Blat	lebanese	female	32	adult	no	no	33.89242991	35.49970452	"33.89242991,35.49970452"
10/17/2014	beirut_lbn	beirut	LBN11058	LBN11058	Zoqaq el Blat	lebanese	female	17	adolescents	no	no	33.89256679	35.49915953	"33.89256679,35.49915953"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	46	adult		yes	33.64105955	35.51045842	"33.64105955,35.51045842"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	50	adult		yes	33.64090521	35.51040907	"33.64090521,35.51040907"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	52	adult		yes	33.64096618	35.51091558	"33.64096618,35.51091558"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	14	adolescents		no	33.64087604	35.51092984	"33.64087604,35.51092984"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	male	12	adolescents		no	33.61990504	35.43904363	"33.61990504,35.43904363"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	14	adolescents		no	33.64088259	35.51108762	"33.64088259,35.51108762"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	male	12	adolescents		no	33.62108313	35.43818982	"33.62108313,35.43818982"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	21	youth		no	33.64185028	35.51179915	"33.64185028,35.51179915"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	male	20	youth		no	33.62233131	35.43584004	"33.62233131,35.43584004"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	29	adult		yes	33.64367327	35.50818809	"33.64367327,35.50818809"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	male	15	adolescents		no	33.61965556	35.43789394	"33.61965556,35.43789394"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	24	youth		yes	33.64600294	35.50636808	"33.64600294,35.50636808"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	male	14	adolescents		no	33.62139375	35.43486339	"33.62139375,35.43486339"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	male	20	youth		no	33.61961949	35.4382026	"33.61961949,35.4382026"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	male	20	youth		no	33.61625661	35.43111936	"33.61625661,35.43111936"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	14	adolescents	no	no	33.6106074	35.47867716	"33.6106074,35.47867716"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	20	youth	no	no	33.61079025	35.48064656	"33.61079025,35.48064656"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	22	youth	no	no	33.61080981	35.48094532	"33.61080981,35.48094532"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	21	youth	no	no	33.61081316	35.48067587	"33.61081316,35.48067587"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	17	adolescents	no	no	33.61079257	35.48063522	"33.61079257,35.48063522"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	17	adolescents		no	33.64139201	35.51098261	"33.64139201,35.51098261"
10/17/2014	beirut_lbn	chouf	LBN33024	LBN33056	Daraiya	lebanese	male	17	adolescents		no	33.6409496	35.51100636	"33.6409496,35.51100636"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	22	youth		no	33.64139958	35.51097138	"33.64139958,35.51097138"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	48	adult		yes	33.64174568	35.51171746	"33.64174568,35.51171746"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	29	adult		yes	33.64171476	35.51182454	"33.64171476,35.51182454"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	19	youth		no	33.64100752	35.51036855	"33.64100752,35.51036855"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	17	adolescents		no	33.64114699	35.51101481	"33.64114699,35.51101481"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	17	adolescents		no	33.64100454	35.51077735	"33.64100454,35.51077735"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	19	youth		no	33.64169584	35.51089662	"33.64169584,35.51089662"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	43	adult		yes	33.64181402	35.51182777	"33.64181402,35.51182777"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	32	adult		yes	33.64194088	35.51176457	"33.64194088,35.51176457"
10/17/2014	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	lebanese	male	19	youth		no	33.64181574	35.5118214	"33.64181574,35.5118214"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	27	adult		no	33.61161805	35.4794929	"33.61161805,35.4794929"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	15	adolescents		no	33.61157406	35.47951768	"33.61157406,35.47951768"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	50	adult		yes	33.61191304	35.47978858	"33.61191304,35.47978858"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	30	adult		yes	33.61184212	35.47978166	"33.61184212,35.47978166"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	13	adolescents		no	33.61191446	35.47977868	"33.61191446,35.47977868"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	53	adult		yes	33.61158109	35.47993717	"33.61158109,35.47993717"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	18	adult		no	33.611166	35.48033611	"33.611166,35.48033611"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	18	youth		no	33.61074198	35.48102253	"33.61074198,35.48102253"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	male	17	adolescents		no	33.61946153	35.43815496	"33.61946153,35.43815496"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	male	20	adult		no	33.61984739	35.43844151	"33.61984739,35.43844151"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	male	18	youth		no	33.6197525	35.43806948	"33.6197525,35.43806948"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	male	18	youth		no	33.62015989	35.43819319	"33.62015989,35.43819319"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	male	18	youth		no	33.62029818	35.43835728	"33.62029818,35.43835728"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	male	13	adolescents		no	33.62015038	35.4385621	"33.62015038,35.4385621"
10/17/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	male	16	adolescents		no	33.61966675	35.43802609	"33.61966675,35.43802609"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	22	youth	no	yes	33.61154349	35.47901967	"33.61154349,35.47901967"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	60	adult	no	no	33.61197416	35.47950447	"33.61197416,35.47950447"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	55	adult	no	no	33.61219687	35.48017785	"33.61219687,35.48017785"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	55	adult	no	no	33.61244138	35.48027105	"33.61244138,35.48027105"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	41	adult	no	no	33.61066856	35.48070541	"33.61066856,35.48070541"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	50	adult	no	yes	33.61057719	35.48065872	"33.61057719,35.48065872"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	24	youth		yes	33.61096795	35.47965593	"33.61096795,35.47965593"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	40	adult		yes	33.61089075	35.48027527	"33.61089075,35.48027527"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	30	adult		no	33.6107452	35.48022967	"33.6107452,35.48022967"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	61	adult		yes	33.61155313	35.47979733	"33.61155313,35.47979733"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	12	adolescents		no	33.61061029	35.48294725	"33.61061029,35.48294725"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	54	adult		yes	33.61102524	35.47966852	"33.61102524,35.47966852"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	19	youth		no	33.6106597	35.48305459	"33.6106597,35.48305459"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	22	youth	no	yes	33.61103099	35.47954431	"33.61103099,35.47954431"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	35	adult	no	yes	33.60909688	35.48021935	"33.60909688,35.48021935"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	27	adult	no	no	33.6093468	35.48001249	"33.6093468,35.48001249"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	35	adult	no	yes	33.6090999	35.48015516	"33.6090999,35.48015516"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	40	adult	no	yes	33.60860711	35.48046077	"33.60860711,35.48046077"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	31	adult	no	no	33.60851715	35.48079818	"33.60851715,35.48079818"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	36	adult	no	no	33.60901068	35.48029235	"33.60901068,35.48029235"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	18	youth	yes	yes	33.61021367	35.48233076	"33.61021367,35.48233076"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	19	youth	no	no	33.60883653	35.48024234	"33.60883653,35.48024234"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	17	adolescents	yes	yes	33.60908568	35.48059003	"33.60908568,35.48059003"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	26	adult	yes	yes	33.61187039	35.4790597	"33.61187039,35.4790597"
10/17/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	23	youth	yes	yes	33.61187217	35.4790273	"33.61187217,35.4790273"
10/17/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	female	24	youth	no	no	33.6156044	35.45252547	"33.6156044,35.45252547"
10/17/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	female	23	youth	no	no	33.61879409	35.45021491	"33.61879409,35.45021491"
10/17/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	lebanese	female	36	adult	yes	no	33.61638446	35.4444179	"33.61638446,35.4444179"
10/17/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	lebanese	female	24	youth	no	no	33.61500756	35.45566055	"33.61500756,35.45566055"
10/17/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	female	22	youth	no	no	33.61562355	35.45161108	"33.61562355,35.45161108"
10/17/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	female	18	youth	no	no	33.61561278	35.4522301	"33.61561278,35.4522301"
10/17/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	lebanese	female	29	adult	yes	yes	33.61848016	35.44908396	"33.61848016,35.44908396"
10/17/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	lebanese	female	20	youth	yes	no	33.61669823	35.44845919	"33.61669823,35.44845919"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	48	adult	no	yes	34.52944323	36.04401542	"34.52944323,36.04401542"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	45	adult	no	yes	34.53044881	36.05185904	"34.53044881,36.05185904"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	24	adult	yes	yes	34.53042748	36.05182584	"34.53042748,36.05182584"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	23	adult	yes	yes	34.52951394	36.04465957	"34.52951394,36.04465957"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	35	adult	no	yes	34.52966085	36.04303863	"34.52966085,36.04303863"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	49	adult	no	yes	34.53027502	36.05191268	"34.53027502,36.05191268"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	male	25	adult		yes	34.53075977	36.05310199	"34.53075977,36.05310199"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	male	16	adolescents		no	34.53044469	36.04153625	"34.53044469,36.04153625"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	male	17	adolescents		no	34.52959402	36.04477679	"34.52959402,36.04477679"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	male	62	adult		yes	34.53016779	36.05195237	"34.53016779,36.05195237"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	72	adult	no	no	34.47398772	36.18222068	"34.47398772,36.18222068"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	22	youth		no	34.47400017	36.18220953	"34.47400017,36.18220953"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	16	adolescents	no	no	34.47414409	36.18093431	"34.47414409,36.18093431"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	30	adult	yes	no	34.47865188	36.20854933	"34.47865188,36.20854933"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	25	youth		no	34.47361825	36.19222431	"34.47361825,36.19222431"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	25	youth		no	34.47456033	36.17652191	"34.47456033,36.17652191"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	23	youth	no	yes	34.47401621	36.18170323	"34.47401621,36.18170323"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	42	adult	no	yes	34.47389894	36.18125021	"34.47389894,36.18125021"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	34	adult	no	yes	34.47392697	36.18065621	"34.47392697,36.18065621"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	13	adolescents	no	no	34.47689137	36.19464529	"34.47689137,36.19464529"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	27	adult	yes	yes	34.48027391	36.20471696	"34.48027391,36.20471696"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	32	adult	yes	yes	34.47367758	36.19232476	"34.47367758,36.19232476"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	15	adolescents		no	34.4746206	36.17602964	"34.4746206,36.17602964"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	20	youth		no	34.47443008	36.17540938	"34.47443008,36.17540938"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	35	adult		yes	34.47564114	36.18903793	"34.47564114,36.18903793"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	42	adult	no	no	34.47611262	36.19235038	"34.47611262,36.19235038"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	22	youth		yes	34.47632531	36.1828287	"34.47632531,36.1828287"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	18	youth	no	no	34.47602352	36.19630781	"34.47602352,36.19630781"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	16	adolescents		yes	34.47564537	36.18896535	"34.47564537,36.18896535"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	25	adult	yes	yes	34.47603488	36.19249304	"34.47603488,36.19249304"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	22	youth	yes	yes	34.47624723	36.19388024	"34.47624723,36.19388024"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	14	adolescents	no	no	34.47617674	36.18280775	"34.47617674,36.18280775"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	13	adolescents		no	34.47720918	36.1995703	"34.47720918,36.1995703"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	20	youth	no	no	34.47316898	36.16263636	"34.47316898,36.16263636"
10/20/2014	akkar	akkar	LBN51130	LBN51193	Mechmech	lebanese	female	43	adult	no	no	34.47141716	36.16949368	"34.47141716,36.16949368"
10/20/2014	akkar	akkar	LBN51130	LBN51193	Mechmech	lebanese	female	28	adult	no	no	34.4729055	36.16338822	"34.4729055,36.16338822"
10/20/2014	akkar	akkar	LBN51195	LBN51195	Mqaible	syrian	male	14	adolescents		no	34.65297262	36.35392296	"34.65297262,36.35392296"
10/20/2014	akkar	akkar	LBN51195	LBN51019	Akroum	syrian	male	12	adolescents		no	34.64046783	36.35300565	"34.64046783,36.35300565"
10/20/2014	akkar	akkar	LBN51195	LBN51195	Mqaible	syrian	male	16	adolescents		no	34.64480077	36.35428732	"34.64480077,36.35428732"
10/20/2014	akkar	akkar	LBN51195	LBN51019	Akroum	syrian	male	22	youth		no	34.65232881	36.35273793	"34.65232881,36.35273793"
10/19/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	12	youth	no	no	34.52907527	36.03655527	"34.52907527,36.03655527"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	35	adult	no	yes	34.52940329	36.0385707	"34.52940329,36.0385707"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	44	adult	no	yes	34.53142748	36.04350027	"34.53142748,36.04350027"
10/20/2014	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	20	youth	no	no	34.53268573	36.04725393	"34.53268573,36.04725393"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	43	adult	no	yes	34.47809737	36.20568191	"34.47809737,36.20568191"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	36	adult	no	yes	34.47917485	36.20544623	"34.47917485,36.20544623"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	33	adult	no	yes	34.47568872	36.18690401	"34.47568872,36.18690401"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	23	youth	no	no	34.47395592	36.18152188	"34.47395592,36.18152188"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	45	adult		yes	34.47921061	36.20557149	"34.47921061,36.20557149"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	46	adult		yes	34.47522615	36.19196339	"34.47522615,36.19196339"
10/20/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	50	adult		yes	34.47554416	36.19148679	"34.47554416,36.19148679"
10/21/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	15	adolescents		no	34.47574072	36.18695989	"34.47574072,36.18695989"
10/21/2014	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	15	adolescents		no	34.47576347	36.18699091	"34.47576347,36.18699091"
10/20/2014	akkar	akkar	LBN51252	LBN51019	Akroum	syrian	female	34	adult	no	yes	34.64051897	36.35282917	"34.64051897,36.35282917"
10/20/2014	akkar	akkar	LBN51252	LBN51195	Mqaible	lebanese_ret	female	24	youth	no	yes	34.64400239	36.35635922	"34.64400239,36.35635922"
10/20/2014	akkar	akkar	LBN51252	LBN51195	Mqaible	syrian	female	14	adolescents	no	no	34.64436204	36.35211161	"34.64436204,36.35211161"
10/20/2014	akkar	akkar	LBN51252	LBN51195	Mqaible	syrian	female	19	youth	no	no	34.64411954	36.35235537	"34.64411954,36.35235537"
10/20/2014	akkar	akkar	LBN51252	LBN51019	Akroum	syrian	female	30	adult	no	yes	34.65011496	36.35109945	"34.65011496,36.35109945"
10/20/2014	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	52	adult		yes	33.85767936	36.02817085	"33.85767936,36.02817085"
10/20/2014	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	17	adolescents		no	33.85678247	36.02938324	"33.85678247,36.02938324"
10/20/2014	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	44	adult		yes	33.85673132	36.02936795	"33.85673132,36.02936795"
10/20/2014	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	14	adolescents		no	33.85762776	36.0297702	"33.85762776,36.0297702"
10/20/2014	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	28	adult	yes	yes	33.85726136	36.02899199	"33.85726136,36.02899199"
10/20/2014	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	22	youth	no	no	33.85664985	36.02917639	"33.85664985,36.02917639"
10/20/2014	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	37	adult	no	yes	33.85664465	36.02908954	"33.85664465,36.02908954"
