today	sectionAA1_sub_office	sectionAA2_district	sectionAA3_village	sectionAA3_village_checked	Village Name	sectionAA5_nationality	sectionAA6_gender	sectionAA7_age	sectionAA8_age_group	sectionAA8a_pregnant	sectionAA8a_caregiver	_GPS_Coordinates_latitude	_GPS_Coordinates_longitude
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	60	adult	no	yes	34.41888103	35.85325973
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	male	27	adult		yes	34.41716705	35.85364731
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	44	adult	no	yes	34.41882835	35.85341823
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	male	27	adult		yes	34.41726948	35.85360255
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	36	adult	no	yes	34.41886302	35.85332409
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	32	adult	no	yes	34.41837346	35.85407713
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	45	adult	no	yes	34.41891422	35.85329513
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	male	18	youth		no	34.41695985	35.85344849
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	31	adult	no	yes	34.41832649	35.85390315
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	30	adult	yes	yes	34.41909026	35.85337186
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	male	20	youth		no	34.41699178	35.85343978
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	12	adolescents		no	34.45606013	35.86960226
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	12	adolescents		no	34.45585109	35.86968441
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	18	youth		no	34.45586274	35.87023074
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	40	adult		yes	34.45589275	35.87021272
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	15	adolescents		no	34.45599081	35.86966907
2014-10-23	tripoli_t5	el_mineh	LBN55045	LBN55040	El Beddaoui	syrian	male	50	adult		yes	34.45570382	35.87210988
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	23	youth		no	34.4555275	35.87213636
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	24	youth		no	34.45532056	35.87202723
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	45	adult		yes	34.4553346	35.87204215
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	19	youth		no	34.45526247	35.87204685
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	35	adult		yes	34.45525593	35.87205313
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	male	14	adolescents		no	34.45543753	35.872044
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	13	adolescents	no	no	34.45593252	35.8702061
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	12	adolescents	no	no	34.45579208	35.8702361
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	13	adolescents	no	no	34.45589044	35.87022663
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	20	youth	yes	yes	34.45581345	35.86961249
2014-10-23	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	13	adolescents	no	no	34.45562285	35.87207417
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	70	adult	no	yes	34.41746222	35.85465498
2012-01-02	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	42	adult	no	yes	34.41752593	35.85464015
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	12	adolescents	no	no	34.41740933	35.85462925
2012-01-02	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	30	adult	yes	yes	34.41721881	35.85444124
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	12	adolescents	no	no	34.41964516	35.85274114
2012-01-02	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	16	adolescents	no	no	34.41750589	35.85487409
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	19	youth	no	no	34.41964282	35.85279889
2012-01-02	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	20	youth	no	no	34.41961017	35.85269244
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	21	youth	no	yes	34.41947304	35.85285313
2012-01-02	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	24	youth	no	yes	34.41939052	35.85250863
2012-01-02	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	25	adult	yes	yes	34.41941072	35.85273754
2014-10-23	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	12	adolescents	no	no	34.41896229	35.8540825
2012-01-02	tripoli_t5	tripoli	LBN56027	LBN56027	Shok	lebanese	female	38	adult	yes	yes	34.41883321	35.85415215
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	15	adolescents	no	no	33.84732671	35.90741129
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	35	adult	no	yes	33.84818608	35.90439898
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	13	adolescents	no	no	33.84806614	35.90425939
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	14	adolescents	no	no	33.84864011	35.90319357
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	43	adult	no	yes	33.84835898	35.90344099
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	16	adolescents	no	no	33.84967851	35.90463903
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	24	youth	no	no	33.84853087	35.90373193
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	45	adult	no	yes	33.84844768	35.90379319
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	69	adult		yes	33.822452	35.8401071
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	17	adolescents		no	33.82590276	35.83471554
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	15	adolescents		no	33.82718928	35.83398384
2014-10-23	bekaa	zahle	LBN25047	LBN25047	Meksi	syrian	male	19	youth		no	33.8111357	35.83134642
2014-10-23	bekaa	zahle	LBN25047	LBN25047	Meksi	syrian	male	13	adolescents		no	33.81096029	35.8313626
2014-10-23	bekaa	zahle	LBN25047	LBN25047	Meksi	syrian	male	23	youth		no	33.81107635	35.83118736
2014-10-23	bekaa	zahle	LBN25047	LBN25047	Meksi	syrian	male	40	adult		yes	33.81088593	35.83131282
2014-10-22	beirut_lbn	aley	LBN31091	LBN31091	Mounsa Aaley	lebanese	male	32	adult		yes	33.7648928	35.52548382
2014-10-22	beirut_lbn	aley	LBN31002	LBN31091	Mounsa Aaley	lebanese	male	57	adult		yes	33.765554	35.52423734
2014-10-22	beirut_lbn	aley	LBN31091	LBN31091	Mounsa Aaley	lebanese	male	20	youth		no	33.76494007	35.52514485
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	60	adult		yes	33.80374564	35.85459639
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	52	adult		yes	33.8037368	35.85453018
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	24	youth		yes	33.79905463	35.85651509
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	23	youth		yes	33.79898397	35.85661928
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	male	24	youth		yes	33.79903309	35.85662875
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	18	youth	no	no	33.82689294	35.83313168
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	33	adult	no	yes	33.84749616	35.90727473
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	41	adult	no	no	33.8465633	35.90686678
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	20	youth	no	no	33.84612224	35.90693375
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	42	adult	no	no	33.84640576	35.9071723
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	48	adult	no	no	33.84614102	35.90683711
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	42	adult	no	no	33.84606939	35.90679914
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	22	youth	no	no	33.84601914	35.90685287
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	21	youth	no	no	33.8459945	35.90701648
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	17	adolescents	no	no	33.89001823	35.50703047
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	18	youth		no	33.82564131	35.83448066
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	male	12	adolescents		no	33.82707026	35.8339894
2014-10-23	bekaa	zahle	LBN25047	LBN25047	Meksi	syrian	male	12	adolescents		no	33.81096531	35.83136394
2014-10-23	bekaa	zahle	LBN25047	LBN25047	Meksi	syrian	male	49	adult		yes	33.81096879	35.83084183
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	female	19	youth	no	no	33.83723998	35.53926216
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	female	20	youth	no	no	33.83739345	35.53858808
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	female	22	youth	no	no	33.83315862	35.54380607
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	female	23	youth	no	no	33.83172196	35.54268407
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	male	17	adolescents		no	33.83061701	35.5429117
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	male	30	adult		yes	33.83122798	35.54361314
2014-10-23	beirut_lbn	baabda	LBN23013	LBN320009	Baabda	syrian	male	35	adult		no	33.83523972	35.54633579
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	iraqi	male	29	adult		no	33.83510726	35.54519764
2014-10-23	bekaa	zahle	LBN25012	LBN25012	Chtaura	lebanese	male	24	youth		no	33.81427818	35.85396103
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	male	16	adolescents		no	33.83575733	35.54311841
2014-10-23	bekaa	zahle	LBN25012	LBN25012	Chtaura	lebanese	male	23	youth		no	33.81321829	35.85407706
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	male	13	adolescents		no	33.83145264	35.54461602
2014-10-23	bekaa	zahle	LBN25012	LBN25012	Chtaura	lebanese	male	24	youth		no	33.81394669	35.85456448
2014-10-23	bekaa	zahle	LBN25012	LBN25034	Jdita	lebanese	male	14	adolescents		no	33.81770229	35.84133281
2014-10-23	bekaa	zahle	LBN25012	LBN25034	Jdita	lebanese	male	17	adolescents		no	33.81413338	35.85425375
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	22	youth	yes	yes	33.84807449	35.90419319
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	45	adult	no	yes	33.84795235	35.90359051
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	40	adult	no	yes	33.84738012	35.90318244
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	50	adult	no	yes	33.84831167	35.90421209
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	60	adult	no	yes	33.84874617	35.90495322
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	29	adult	yes	yes	33.84720185	35.90536787
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	26	adult	yes	yes	33.84716709	35.9052571
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	33	adult	yes	yes	33.84693548	35.90520029
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	female	27	adult	yes	no	33.84716017	35.90513888
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	18	youth	no	no	33.84719037	35.90489652
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	24	youth	yes	yes	33.84744585	35.90474082
2014-10-23	bekaa	zahle	LBN25034	LBN25012	Chtaura	lebanese	male	21	youth		no	33.81456466	35.85458019
2014-10-23	bekaa	zahle	LBN25012	LBN25012	Chtaura	lebanese	male	21	youth		no	33.81525578	35.85510148
2014-10-23	bekaa	zahle	LBN25012	LBN25034	Jdita	lebanese	male	14	adolescents		no	33.81764474	35.84112336
2014-10-23	bekaa	zahle	LBN25012	LBN25012	Chtaura	lebanese	male	17	adolescents		no	33.81512342	35.85313521
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	female	12	adult	no	yes	33.83151472	35.54394283
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	male	69	adult		no	33.83471071	35.5400061
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	female	24	youth	yes	yes	33.83169816	35.54439752
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	male	21	youth		no	33.8303203	35.54518057
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	male	86	adult		yes	33.83172952	35.54648507
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	male	80	adult		yes	33.83324454	35.54480765
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	male	32	adult		yes	33.83322011	35.5444498
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	male	78	adult		yes	33.83358739	35.54384367
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	male	17	adolescents		no	33.83336517	35.54326083
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	female	29	adult	no	yes	33.83378311	35.54562946
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	female	30	adult	yes	yes	33.83385629	35.54579173
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	female	25	adult	no	yes	33.83168549	35.54405034
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	female	35	adult	no	yes	33.83482121	35.54237511
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	female	32	adult	no	yes	33.8342716	35.54263986
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	lebanese	female	30	adult	no	yes	33.83579564	35.54168953
2014-10-23	beirut_lbn	baabda	LBN320009	LBN320009	Baabda	syrian	female	22	youth	yes	yes	33.83480329	35.54532391
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	16	adolescents		no	33.84109123	35.90095429
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	52	adult		no	33.83106322	35.895949
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	49	adult		yes	33.83055288	35.89521008
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	19	youth		no	33.83131254	35.89529729
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	32	adult		yes	33.83129147	35.89577023
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	33	adult		no	33.83362209	35.89740625
2014-10-22	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	18	youth		no	33.83985008	35.90267003
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	33	adult		yes	33.84694404	35.90643639
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	18	youth		no	33.8461713	35.90693033
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	53	adult		yes	33.84615925	35.90684515
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	14	adolescents		no	33.84704685	35.90520187
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	13	adolescents		no	33.84648072	35.90522301
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	18	youth		no	33.8481274	35.902277
2014-10-23	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	17	adolescents		no	33.83104124	35.90614601
2014-10-23	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	15	adolescents		no	33.83627066	35.90837854
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	60	adult		yes	33.84671723	35.90394937
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	50	adult		yes	33.8468197	35.90378299
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	16	adolescents		no	33.83867614	35.90073776
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	17	adolescents		no	33.84644825	35.90514136
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	18	youth		no	33.84868727	35.902777
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	lebanese	male	21	youth		no	33.84649033	35.90403973
2014-10-23	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	18	youth		no	33.83107555	35.906372
2014-10-23	bekaa	zahle	LBN25027	LBN25027	Haouch el Oumara Aradi	lebanese	male	15	adolescents		no	33.83641935	35.9082161
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	29	adult	yes	yes	33.80330697	35.85409067
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	19	youth	no	yes	33.80336928	35.85417473
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	25	adult	yes	yes	33.80332296	35.85394122
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	19	youth	no	yes	33.79910573	35.8567352
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese_ret	female	54	adult	no	yes	33.79903306	35.85662251
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	syrian	female	50	adult	no	yes	33.79905924	35.85664944
2014-10-23	bekaa	zahle	LBN25034	LBN25034	Jdita	lebanese	female	22	youth	no	no	33.82712589	35.83344229
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	20	youth	no	no	33.84860201	35.90312305
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	18	youth	no	no	33.84913916	35.90507725
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	54	adult	no	no	33.84949842	35.90466586
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	16	adolescents	yes	no	33.84929645	35.90481753
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	55	adult	no	no	33.84950006	35.90489393
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	19	youth	yes	yes	33.84729576	35.90464019
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	26	adult	no	no	33.84753742	35.90481721
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	65	adult	no	no	33.84737768	35.9045792
2014-10-23	bekaa	zahle	LBN25074	LBN25074	Zahle	syrian	female	18	youth	no	no	33.84729574	35.90453949
2014-10-24	akkar	akkar	LBN51168	LBN51168	Khirbet Daoud	lebanese	male	24	youth		yes	34.58540723	36.22412366
2014-10-24	akkar	akkar	LBN51168	LBN51168	Khirbet Daoud	lebanese	male	20	youth		no	34.58514769	36.2224394
2014-10-24	akkar	akkar	LBN51168	LBN51168	Khirbet Daoud	syrian	female	19	youth	no	no	34.58589908	36.22360362
2014-10-24	akkar	akkar	LBN51168	LBN51168	Khirbet Daoud	syrian	female	23	youth	no	no	34.58514445	36.222606
2014-10-24	akkar	akkar	LBN51168	LBN51168	Khirbet Daoud	lebanese	female	18	youth	no	no	34.58509051	36.22231115
2014-10-24	akkar	akkar	LBN51168	LBN51168	Khirbet Daoud	lebanese	female	20	youth	no	no	34.58392987	36.22077117
2014-10-24	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	male	22	youth		no	33.6214675	35.43451695
2014-10-24	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	12	adolescents		no	33.63633515	35.50551024
2014-10-24	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	30	adult	no	yes	34.50119685	36.14713479
2012-01-03	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	male	12	adolescents		no	34.50115976	36.14726144
2014-10-24	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	60	adult	no	yes	34.50122086	36.14700587
2012-01-03	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	16	adolescents	no	no	34.5010855	36.14679448
2012-01-03	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	13	adolescents	no	no	34.50106278	36.14676808
2014-10-24	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	18	youth		no	33.6384324	35.50624188
2014-10-24	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	19	youth		no	33.63701785	35.50603825
2014-10-24	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	male	16	adolescents		no	33.62370232	35.43526378
2014-10-24	beirut_lbn	chouf	LBN33056	LBN33056	Daraiya	syrian	male	13	adolescents		no	33.63662801	35.50563237
2012-01-01	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	18	youth		yes	33.65061146	35.44353713
2012-01-01	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	18	youth		no	33.64921361	35.44379261
2012-01-01	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	19	youth		no	33.64803595	35.44190635
2012-01-01	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	19	youth		no	33.648117	35.44196402
2012-01-01	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	male	23	youth		yes	33.64469576	35.43898576
2012-01-01	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	male	24	youth		yes	33.6504302	35.44540563
2014-10-24	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	24	youth	no	no	33.64998211	35.44568827
2014-10-24	beirut_lbn	chouf	LBN33045	LBN33024	Barja	syrian	female	21	youth	no	no	33.65091144	35.44535439
2014-10-24	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	23	youth	no	no	33.65021089	35.44539083
2014-10-24	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	18	youth	no	no	33.6504959	35.44602453
2014-10-24	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	20	youth	no	no	33.65030992	35.44582239
2014-10-24	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	18	youth	no	no	33.65145128	35.43934424
2014-10-24	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	19	youth	no	no	33.65154225	35.43957003
2014-10-24	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	syrian	male	20	youth		no	33.61729716	35.4460507
2014-10-24	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	24	youth		yes	33.60797079	35.48263167
2014-10-24	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	13	adolescents		no	33.60516071	35.48468591
2014-10-24	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	12	adolescents		no	33.60516457	35.48429154
2014-10-24	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	12	adolescents		no	33.60500213	35.4844083
2014-10-24	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	male	18	youth		no	33.61147296	35.48239874
2014-10-24	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	40	adult	yes	yes	33.61213025	35.48003728
2014-10-24	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	20	youth	no	no	33.61233817	35.4802406
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	syrian	male	25	adult		yes	33.74685557	35.46176677
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	syrian	male	32	adult		yes	33.74689354	35.46184472
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	syrian	male	56	adult		yes	33.7504745	35.45224098
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	syrian	male	59	adult		no	33.75027815	35.45222816
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	52	adult		yes	33.74566495	35.4544392
2014-10-24	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	syrian	male	18	youth		no	33.68888905	35.42748142
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	27	adult		no	33.74798447	35.45590053
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	46	adult		yes	33.74318103	35.45513136
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	12	adolescents		no	33.74433219	35.45439692
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	45	adult		yes	33.74306507	35.45476103
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	prl	male	16	adolescents		no	33.74177836	35.45909929
2014-10-24	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	17	adolescents		no	33.75048145	35.45220281
2014-10-24	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	female	40	adult	no	yes	33.62329176	35.43404269
2014-10-24	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	prs	female	17	adolescents	no	no	33.62039765	35.40857218
2014-10-24	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	prs	female	54	adult	no	yes	33.62146696	35.40392812
2015-11-24	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	lebanese	male	25	adult		no	33.69342655	35.42535068
2015-11-24	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	lebanese	male	44	adult		yes	33.68963406	35.42809704
2014-10-24	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	female	25	adult	no	yes	33.62301944	35.43350133
